uidA	uidB	aliasA	aliasB	method	author	pmids	taxa	taxb	interactionType	sourceDB	confidence	numParticipants	GeneNameA	GeneNameB
854999	P04050	SPT5	RPB1	Affinity Capture-MS	Krogan NJ (2004)	pubmed:14759368	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SPT5	RPO21
P04050	854999	RPB1	SPT5	Affinity Capture-MS	Krogan NJ (2004)	pubmed:14759368	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	RPO21	SPT5
853098	854322	TFG1	RPB2	Affinity Capture-MS	Krogan NJ (2004)	pubmed:14759368	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	TFG1	RPB2
853098	852888	TFG1	TFG2	Affinity Capture-MS	Krogan NJ (2004)	pubmed:14759368	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	TFG1	TFG2
852888	853098	TFG2	TFG1	Affinity Capture-MS	Krogan NJ (2004)	pubmed:14759368	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	TFG2	TFG1
853098	855974	TFG1	TAF14	Affinity Capture-MS	Krogan NJ (2004)	pubmed:14759368	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	TFG1	TAF14
855974	853098	TAF14	TFG1	Affinity Capture-MS	Krogan NJ (2004)	pubmed:14759368	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	TAF14	TFG1
856042	855243	TIM50	TOM40	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	TIM50	TOM40
851882	856695	NSE3	MMS21	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	NSE3	MMS21
851882	850693	NSE3	NSE1	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	NSE3	NSE1
851882	851453	NSE3	NSE4	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	NSE3	NSE4
851882	851099	NSE3	SMC6	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	NSE3	SMC6
851882	854123	NSE3	SMC5	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	NSE3	SMC5
851969	851893	ESF1	BFR2	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	ESF1	BFR2
851969	853419	ESF1	HCA4	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	ESF1	HCA4
851969	856864	ESF1	LCP5	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	ESF1	LCP5
851969	854487	ESF1	NOP58	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	ESF1	NOP58
851969	856603	ESF1	UTP9	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	ESF1	UTP9
851969	853048	ESF1	ENP2	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	ESF1	ENP2
850553	856870	YPI1	GLC7	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	YPI1	GLC7
850553	853641	YPI1	SDS22	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	YPI1	SDS22
852885	853364	SWC4	ARP4	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SWC4	ARP4
852885	Q06706	SWC4	ELP1	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SWC4	IKI3
852885	854418	SWC4	ESA1	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SWC4	ESA1
852885	851771	SWC4	RVB1	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SWC4	RVB1
852885	855841	SWC4	RVB2	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SWC4	RVB2
852885	856499	SWC4	TRA1	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SWC4	TRA1
852885	851962	SWC4	EAF1	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SWC4	EAF1
852885	855616	SWC4	YAF9	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SWC4	YAF9
852885	851934	SWC4	SWR1	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SWC4	SWR1
852885	856696	SWC4	EAF5	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SWC4	EAF5
852885	856490	SWC4	YNG2	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SWC4	YNG2
852937	850963	TAM41	HSP60	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	TAM41	HSP60
853112	851014	YPP1	STT4	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	YPP1	STT4
856463	854078	SSF1	BRX1	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	BRX1
856463	850982	SSF1	DBP9	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	DBP9
856463	850652	SSF1	DRS1	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	DRS1
856463	853682	SSF1	EBP2	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	EBP2
856463	855068	SSF1	ERB1	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	ERB1
856463	855335	SSF1	HAS1	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	HAS1
856463	851208	SSF1	MAK16	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	MAK16
856463	855890	SSF1	NIP7	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	NIP7
856463	856012	SSF1	NOG1	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	NOG1
856463	856719	SSF1	NOP16	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	NOP16
856463	855664	SSF1	NOP2	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	NOP2
856463	856063	SSF1	NOP4	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	NOP4
856463	852995	SSF1	NOP7	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	NOP7
856463	852767	SSF1	NSA1	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	NSA1
856463	856488	SSF1	RPF1	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	RPF1
856463	853956	SSF1	RPF2	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	RPF2
856463	850764	SSF1	RPL10	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	RPL10
856463	854673	SSF1	RPL16A	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	RPL16A
856463	853674	SSF1	RPL17A	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	RPL17A
856463	856401	SSF1	RPL27A	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	RPL27A
856463	852853	SSF1	RPL30	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	RPL30
856463	852185	SSF1	RPL32	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	RPL32
856463	851035	SSF1	RPL38	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	RPL38
856463	855730	SSF1	RLP7	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	RLP7
856463	851660	SSF1	RRP1	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	RRP1
856463	856126	SSF1	TIF6	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	TIF6
856463	856463	SSF1	SSF1	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	SSF1
856463	854446	SSF1	YTM1	Affinity Capture-MS	Fatica A (2002)	pubmed:11864607	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	SSF1	YTM1
856485	855539	IPI1	IPI3	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	IPI1	IPI3
856485	856604	IPI1	RIX1	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	IPI1	RIX1
853445	851797	NOP9	GCD6	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	NOP9	GCD6
853445	853064	NOP9	NSR1	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	NOP9	NSR1
853445	856687	NOP9	SNU13	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	NOP9	SNU13
853469	855792	YJR012C	HOL1	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	YJR012C	HOL1
853469	850665	YJR012C	MMP1	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	YJR012C	MMP1
853469	851720	YJR012C	PEX7	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	YJR012C	PEX7
853469	855020	YJR012C	PLB1	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	YJR012C	PLB1
853601	852748	TTI2	RSM23	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	TTI2	RSM23
853774	853946	CAB3	SIS2	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	CAB3	SIS2
853774	854220	CAB3	VHS3	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	CAB3	VHS3
853639	854068	MIA40	ADH1	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	MIA40	ADH1
853639	856846	MIA40	KAP123	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	MIA40	KAP123
853639	855243	MIA40	TOM40	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	MIA40	TOM40
853910	853255	KAE1	GON7	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	KAE1	GON7
853954	853222	TRZ1	NUC1	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	TRZ1	NUC1
853954	855125	TRZ1	YMR099C	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	TRZ1	YMR099C
850625	852455	RIX7	AMN1	Affinity Capture-MS	Hazbun TR (2003)	pubmed:14690591	taxid:559292(Saccharomyces cerevisiae)	taxid:559292(Saccharomyces cerevisiae)	physical	BIOGRID	-	2	RIX7	AMN1
